date,height
2021-04-14 01:00:00,-341.0
2021-04-14 02:00:00,-349.0
2021-04-14 03:00:00,-343.0
2021-04-14 04:00:00,-338.0
2021-04-14 05:00:00,-345.0
2021-04-14 06:00:00,-343.0
2021-04-14 07:00:00,-350.0
2021-04-14 08:00:00,-350.0
2021-04-14 09:00:00,-351.0
2021-04-14 10:00:00,-353.0
2021-04-14 11:00:00,-358.0
2021-04-14 12:00:00,-363.0
2021-04-14 13:00:00,-473.0
2021-04-14 14:00:00,-414.0
2021-04-14 15:00:00,-314.0
2021-04-14 16:00:00,-521.0
2021-04-14 17:00:00,-519.0
2021-04-14 18:00:00,-329.0
2021-04-14 19:00:00,-328.0
2021-04-14 20:00:00,-328.0
2021-04-14 21:00:00,-343.0
2021-04-14 22:00:00,-372.0
2021-04-14 23:00:00,-416.0
2021-04-15 00:00:00,-419.0
2021-04-15 01:00:00,-407.0
2021-04-15 02:00:00,-406.0
2021-04-15 03:00:00,-402.0
2021-04-15 04:00:00,-401.0
2021-04-15 05:00:00,-404.0
2021-04-15 06:00:00,-401.0
2021-04-15 07:00:00,-397.0
2021-04-15 08:00:00,-404.0
2021-04-15 09:00:00,-407.0
2021-04-15 10:00:00,-404.0
2021-04-15 11:00:00,-301.0
2021-04-15 12:00:00,-311.0
2021-04-15 13:00:00,-371.0
2021-04-15 14:00:00,-413.0
2021-04-15 15:00:00,-416.0
2021-04-15 16:00:00,-416.0
2021-04-15 17:00:00,-409.0
2021-04-15 18:00:00,-409.0
2021-04-15 19:00:00,-407.0
2021-04-15 20:00:00,-418.0
2021-04-15 21:00:00,-426.0
2021-04-15 22:00:00,-426.0
2021-04-15 23:00:00,-414.0
2021-04-16 00:00:00,-409.0
2021-04-16 01:00:00,-405.0
2021-04-16 02:00:00,-405.0
2021-04-16 03:00:00,-403.0
2021-04-16 04:00:00,-403.0
2021-04-16 05:00:00,-394.0
2021-04-16 06:00:00,-396.0
2021-04-16 07:00:00,-396.0
2021-04-16 08:00:00,-400.0
2021-04-16 09:00:00,-411.0
2021-04-16 10:00:00,-379.0
2021-04-16 11:00:00,-334.0
2021-04-16 12:00:00,-348.0
2021-04-16 13:00:00,-416.0
2021-04-16 14:00:00,-433.0
2021-04-16 15:00:00,-429.0
2021-04-16 16:00:00,-416.0
2021-04-16 17:00:00,-422.0
2021-04-16 18:00:00,-418.0
2021-04-16 19:00:00,-414.0
2021-04-16 20:00:00,-429.0
2021-04-16 21:00:00,-418.0
2021-04-16 22:00:00,-416.0
2021-04-16 23:00:00,-412.0
2021-04-17 00:00:00,-416.0
