date,height
2021-04-02 01:00:00,463.0
2021-04-02 02:00:00,461.0
2021-04-02 03:00:00,459.0
2021-04-02 04:00:00,458.0
2021-04-02 05:00:00,455.0
2021-04-02 06:00:00,455.0
2021-04-02 07:00:00,457.0
2021-04-02 08:00:00,460.0
2021-04-02 09:00:00,466.0
2021-04-02 10:00:00,480.0
2021-04-02 11:00:00,484.0
2021-04-02 12:00:00,492.0
2021-04-02 13:00:00,496.0
2021-04-02 14:00:00,495.0
2021-04-02 15:00:00,489.0
2021-04-02 16:00:00,481.0
2021-04-02 17:00:00,471.0
2021-04-02 18:00:00,460.0
2021-04-02 19:00:00,454.0
2021-04-02 20:00:00,453.0
2021-04-02 21:00:00,452.0
2021-04-02 22:00:00,451.0
2021-04-02 23:00:00,449.0
2021-04-03 00:00:00,448.0
2021-04-03 01:00:00,447.0
2021-04-03 02:00:00,446.0
2021-04-03 03:00:00,446.0
2021-04-03 04:00:00,446.0
2021-04-03 05:00:00,448.0
2021-04-03 06:00:00,448.0
2021-04-03 07:00:00,450.0
2021-04-03 08:00:00,455.0
2021-04-03 09:00:00,455.0
2021-04-03 10:00:00,458.0
2021-04-03 11:00:00,464.0
2021-04-03 12:00:00,470.0
2021-04-03 13:00:00,483.0
2021-04-03 14:00:00,479.0
2021-04-03 15:00:00,471.0
2021-04-03 16:00:00,471.0
2021-04-03 17:00:00,466.0
2021-04-03 18:00:00,458.0
2021-04-03 19:00:00,450.0
2021-04-03 20:00:00,445.0
2021-04-03 21:00:00,447.0
2021-04-03 22:00:00,450.0
2021-04-03 23:00:00,449.0
2021-04-04 00:00:00,446.0
2021-04-04 01:00:00,444.0
2021-04-04 02:00:00,443.0
2021-04-04 03:00:00,440.0
2021-04-04 04:00:00,439.0
2021-04-04 05:00:00,438.0
2021-04-04 06:00:00,439.0
2021-04-04 07:00:00,443.0
2021-04-04 08:00:00,449.0
2021-04-04 09:00:00,457.0
2021-04-04 10:00:00,472.0
2021-04-04 11:00:00,474.0
2021-04-04 12:00:00,484.0
2021-04-04 13:00:00,491.0
2021-04-04 14:00:00,490.0
2021-04-04 15:00:00,484.0
2021-04-04 16:00:00,479.0
2021-04-04 17:00:00,471.0
2021-04-04 18:00:00,459.0
2021-04-04 19:00:00,452.0
2021-04-04 20:00:00,450.0
2021-04-04 21:00:00,449.0
2021-04-04 22:00:00,449.0
2021-04-04 23:00:00,449.0
2021-04-05 00:00:00,446.0
