date,height
2021-04-17 00:40:00,340.0
2021-04-17 01:40:00,337.0
2021-04-17 02:40:00,337.0
2021-04-17 03:40:00,339.0
2021-04-17 04:40:00,340.0
2021-04-17 05:40:00,340.0
2021-04-17 06:40:00,340.0
2021-04-17 07:40:00,339.0
2021-04-17 08:40:00,341.0
2021-04-17 09:40:00,340.0
2021-04-17 10:40:00,340.0
2021-04-17 11:40:00,339.0
2021-04-17 12:40:00,338.0
2021-04-17 13:40:00,337.0
2021-04-17 14:40:00,338.0
2021-04-17 15:40:00,341.0
2021-04-17 16:40:00,338.0
2021-04-17 17:40:00,336.0
2021-04-17 18:40:00,337.0
2021-04-17 19:40:00,337.0
2021-04-17 20:40:00,336.0
2021-04-17 21:40:00,336.0
2021-04-17 22:40:00,336.0
2021-04-17 23:40:00,336.0
2021-04-18 00:40:00,337.0
2021-04-18 01:40:00,337.0
2021-04-18 02:40:00,335.0
2021-04-18 03:40:00,335.0
2021-04-18 04:40:00,336.0
2021-04-18 05:40:00,335.0
2021-04-18 06:40:00,334.0
2021-04-18 07:40:00,334.0
2021-04-18 08:40:00,335.0
2021-04-18 09:40:00,336.0
2021-04-18 10:40:00,337.0
2021-04-18 11:40:00,336.0
2021-04-18 12:40:00,335.0
2021-04-18 13:40:00,334.0
2021-04-18 14:40:00,333.0
2021-04-18 15:40:00,334.0
2021-04-18 16:40:00,333.0
2021-04-18 17:40:00,333.0
2021-04-18 18:40:00,332.0
2021-04-18 19:40:00,333.0
2021-04-18 20:40:00,334.0
2021-04-18 21:40:00,334.0
2021-04-18 22:40:00,332.0
2021-04-18 23:40:00,334.0
2021-04-19 00:40:00,335.0
2021-04-19 01:40:00,334.0
2021-04-19 02:40:00,334.0
2021-04-19 03:40:00,335.0
2021-04-19 04:40:00,333.0
2021-04-19 05:40:00,334.0
2021-04-19 06:40:00,334.0
2021-04-19 07:40:00,336.0
2021-04-19 08:10:00,332.0
2021-04-19 09:10:00,333.0
2021-04-19 10:10:00,333.0
2021-04-19 11:10:00,334.0
2021-04-19 12:10:00,333.0
2021-04-19 13:10:00,333.0
2021-04-19 14:10:00,331.0
2021-04-19 15:10:00,332.0
2021-04-19 17:00:00,367.0
2021-04-19 17:50:00,348.0
2021-04-19 18:40:00,339.0
2021-04-19 19:20:00,334.0
2021-04-19 20:50:00,330.0
2021-04-19 21:50:00,331.0
2021-04-19 22:50:00,330.0
2021-04-19 23:50:00,331.0
