date,height
2021-03-30 01:00:00,630.0
2021-03-30 02:00:00,585.0
2021-03-30 03:00:00,594.0
2021-03-30 04:00:00,582.0
2021-03-30 05:00:00,659.0
2021-03-30 06:00:00,760.0
2021-03-30 07:00:00,826.0
2021-03-30 08:00:00,914.0
2021-03-30 09:00:00,932.0
2021-03-30 10:00:00,917.0
2021-03-30 11:00:00,807.0
2021-03-30 12:00:00,791.0
2021-03-30 13:00:00,627.0
2021-03-30 14:00:00,605.0
2021-03-30 15:00:00,609.0
2021-03-30 16:00:00,632.0
2021-03-30 17:00:00,758.0
2021-03-30 18:00:00,912.0
2021-03-30 19:00:00,894.0
2021-03-30 20:00:00,926.0
2021-03-30 21:00:00,786.0
2021-03-30 22:00:00,649.0
2021-03-30 23:00:00,592.0
2021-03-31 00:00:00,613.0
2021-03-31 01:00:00,606.0
2021-03-31 02:00:00,666.0
2021-03-31 03:00:00,646.0
2021-03-31 04:00:00,806.0
2021-03-31 05:00:00,877.0
2021-03-31 06:00:00,990.0
2021-03-31 07:00:00,959.0
2021-03-31 08:00:00,988.0
2021-03-31 09:00:00,924.0
2021-03-31 10:00:00,815.0
2021-03-31 11:00:00,769.0
2021-03-31 12:00:00,747.0
2021-03-31 13:00:00,727.0
2021-03-31 14:00:00,702.0
2021-03-31 15:00:00,662.0
2021-03-31 16:00:00,760.0
2021-03-31 17:00:00,851.0
2021-03-31 18:00:00,928.0
2021-03-31 19:00:00,954.0
2021-03-31 20:00:00,959.0
2021-03-31 21:00:00,986.0
2021-03-31 22:00:00,940.0
2021-03-31 23:00:00,878.0
2021-04-01 00:00:00,727.0
2021-04-01 01:00:00,740.0
2021-04-01 02:00:00,726.0
2021-04-01 03:00:00,691.0
2021-04-01 04:00:00,777.0
2021-04-01 05:00:00,826.0
2021-04-01 06:00:00,926.0
2021-04-01 07:00:00,915.0
2021-04-01 08:00:00,943.0
2021-04-01 09:00:00,976.0
2021-04-01 10:00:00,1014.0
2021-04-01 11:00:00,987.0
2021-04-01 12:00:00,867.0
2021-04-01 13:00:00,732.0
2021-04-01 14:00:00,715.0
2021-04-01 15:00:00,695.0
2021-04-01 16:00:00,756.0
2021-04-01 17:00:00,853.0
2021-04-01 18:00:00,937.0
2021-04-01 19:00:00,1079.0
2021-04-01 20:00:00,1136.0
2021-04-01 21:00:00,1128.0
2021-04-01 22:00:00,1088.0
2021-04-01 23:00:00,966.0
2021-04-02 00:00:00,835.0
