date,height
2021-04-05 01:00:00,1210.0
2021-04-05 02:00:00,1230.0
2021-04-05 03:00:00,1290.0
2021-04-05 04:00:00,1210.0
2021-04-05 05:00:00,1200.0
2021-04-05 06:00:00,1200.0
2021-04-05 07:00:00,1210.0
2021-04-05 08:00:00,1200.0
2021-04-05 09:00:00,1200.0
2021-04-05 10:00:00,1190.0
2021-04-05 11:00:00,1190.0
2021-04-05 12:00:00,1190.0
2021-04-05 13:00:00,1190.0
2021-04-05 14:00:00,1190.0
2021-04-05 15:00:00,1180.0
2021-04-05 16:00:00,1180.0
2021-04-05 17:00:00,1180.0
2021-04-05 18:00:00,1200.0
2021-04-05 19:00:00,1200.0
2021-04-05 20:00:00,1200.0
2021-04-05 21:00:00,1280.0
2021-04-05 22:00:00,1310.0
2021-04-05 23:00:00,1320.0
2021-04-06 00:00:00,1290.0
2021-04-06 01:00:00,1230.0
2021-04-06 02:00:00,1210.0
2021-04-06 03:00:00,1200.0
2021-04-06 04:00:00,1200.0
2021-04-06 05:00:00,1200.0
2021-04-06 06:00:00,1200.0
2021-04-06 07:00:00,1200.0
2021-04-06 08:00:00,1200.0
2021-04-06 09:00:00,1200.0
2021-04-06 10:00:00,1190.0
2021-04-06 11:00:00,1300.0
2021-04-06 12:00:00,1320.0
2021-04-06 13:00:00,1230.0
2021-04-06 14:00:00,1190.0
2021-04-06 15:00:00,1210.0
2021-04-06 16:00:00,1200.0
2021-04-06 17:00:00,1190.0
2021-04-06 18:00:00,1190.0
2021-04-06 19:00:00,1270.0
2021-04-06 20:00:00,1320.0
2021-04-06 21:00:00,1320.0
2021-04-06 22:00:00,1350.0
2021-04-06 23:00:00,1330.0
2021-04-07 00:00:00,1320.0
2021-04-07 01:00:00,1320.0
2021-04-07 02:00:00,1270.0
2021-04-07 03:00:00,1210.0
2021-04-07 04:00:00,1310.0
2021-04-07 05:00:00,1330.0
2021-04-07 06:00:00,1330.0
2021-04-07 07:00:00,1320.0
2021-04-07 08:00:00,1340.0
2021-04-07 09:00:00,1330.0
2021-04-07 10:00:00,1240.0
2021-04-07 11:00:00,1230.0
2021-04-07 12:00:00,1190.0
2021-04-07 13:00:00,1190.0
2021-04-07 14:00:00,1190.0
2021-04-07 15:00:00,1190.0
2021-04-07 16:00:00,1190.0
2021-04-07 17:00:00,1180.0
2021-04-07 18:00:00,1190.0
2021-04-07 19:00:00,1300.0
2021-04-07 20:00:00,1320.0
2021-04-07 21:00:00,1320.0
2021-04-07 22:00:00,1290.0
2021-04-07 23:00:00,1320.0
2021-04-08 00:00:00,1330.0
