date,height
2021-04-05 01:00:00,997.0
2021-04-05 02:00:00,997.0
2021-04-05 03:00:00,996.0
2021-04-05 04:00:00,996.0
2021-04-05 05:00:00,994.0
2021-04-05 06:00:00,993.0
2021-04-05 07:00:00,993.0
2021-04-05 08:00:00,992.0
2021-04-05 09:00:00,991.0
2021-04-05 10:00:00,990.0
2021-04-05 11:00:00,989.0
2021-04-05 12:00:00,988.0
2021-04-05 13:00:00,987.0
2021-04-05 14:00:00,987.0
2021-04-05 15:00:00,987.0
2021-04-05 16:00:00,987.0
2021-04-05 17:00:00,987.0
2021-04-05 18:00:00,986.0
2021-04-05 19:00:00,985.0
2021-04-05 20:00:00,984.0
2021-04-05 21:00:00,983.0
2021-04-05 22:00:00,983.0
2021-04-05 23:00:00,981.0
2021-04-06 00:00:00,980.0
2021-04-06 01:00:00,978.0
2021-04-06 02:00:00,977.0
2021-04-06 03:00:00,976.0
2021-04-06 04:00:00,975.0
2021-04-06 05:00:00,974.0
2021-04-06 06:00:00,973.0
2021-04-06 07:00:00,973.0
2021-04-06 08:00:00,973.0
2021-04-06 09:00:00,973.0
2021-04-06 10:00:00,973.0
2021-04-06 11:00:00,973.0
2021-04-06 12:00:00,972.0
2021-04-06 13:00:00,970.0
2021-04-06 14:00:00,969.0
2021-04-06 15:00:00,968.0
2021-04-06 16:00:00,966.0
2021-04-06 17:00:00,965.0
2021-04-06 18:00:00,964.0
2021-04-06 19:00:00,962.0
2021-04-06 20:00:00,961.0
2021-04-06 21:00:00,960.0
2021-04-06 22:00:00,960.0
2021-04-06 23:00:00,960.0
2021-04-07 00:00:00,959.0
2021-04-07 01:00:00,959.0
2021-04-07 02:00:00,959.0
2021-04-07 03:00:00,959.0
2021-04-07 04:00:00,959.0
2021-04-07 05:00:00,958.0
2021-04-07 06:00:00,958.0
2021-04-07 07:00:00,957.0
2021-04-07 08:00:00,957.0
2021-04-07 09:00:00,956.0
2021-04-07 10:00:00,956.0
2021-04-07 11:00:00,955.0
2021-04-07 12:00:00,953.0
2021-04-07 13:00:00,951.0
2021-04-07 14:00:00,950.0
2021-04-07 15:00:00,949.0
2021-04-07 16:00:00,947.0
2021-04-07 17:00:00,945.0
2021-04-07 18:00:00,944.0
2021-04-07 19:00:00,942.0
2021-04-07 20:00:00,942.0
2021-04-07 21:00:00,941.0
2021-04-07 22:00:00,940.0
2021-04-07 23:00:00,940.0
2021-04-08 00:00:00,940.0
