date,height
2021-04-10 01:00:00,149.0
2021-04-10 02:00:00,147.0
2021-04-10 03:00:00,148.0
2021-04-10 04:00:00,148.0
2021-04-10 05:00:00,147.0
2021-04-10 06:00:00,148.0
2021-04-10 07:00:00,148.0
2021-04-10 08:00:00,145.0
2021-04-10 09:00:00,145.0
2021-04-10 10:00:00,144.0
2021-04-10 11:00:00,143.0
2021-04-10 12:00:00,145.0
2021-04-10 13:00:00,144.0
2021-04-10 14:00:00,145.0
2021-04-10 15:00:00,145.0
2021-04-10 16:00:00,154.0
2021-04-10 17:00:00,178.0
2021-04-10 18:00:00,219.0
2021-04-10 19:00:00,193.0
2021-04-10 20:00:00,199.0
2021-04-10 21:00:00,202.0
2021-04-10 22:00:00,222.0
2021-04-10 23:00:00,207.0
2021-04-11 00:00:00,218.0
2021-04-11 01:00:00,211.0
2021-04-11 02:00:00,193.0
2021-04-11 03:00:00,175.0
2021-04-11 04:00:00,171.0
2021-04-11 05:00:00,168.0
2021-04-11 06:00:00,157.0
2021-04-11 07:00:00,158.0
2021-04-11 08:00:00,154.0
2021-04-11 09:00:00,149.0
2021-04-11 10:00:00,149.0
2021-04-11 11:00:00,151.0
2021-04-11 12:00:00,152.0
2021-04-11 13:00:00,153.0
2021-04-11 14:00:00,154.0
2021-04-11 15:00:00,154.0
2021-04-11 16:00:00,153.0
2021-04-11 17:00:00,154.0
2021-04-11 18:00:00,154.0
2021-04-11 19:00:00,153.0
2021-04-11 20:00:00,152.0
2021-04-11 21:00:00,152.0
2021-04-11 22:00:00,154.0
2021-04-11 23:00:00,152.0
2021-04-12 00:00:00,149.0
2021-04-12 01:00:00,151.0
2021-04-12 02:00:00,154.0
2021-04-12 03:00:00,155.0
2021-04-12 04:00:00,165.0
2021-04-12 05:00:00,158.0
2021-04-12 06:00:00,150.0
2021-04-12 07:00:00,155.0
2021-04-12 08:00:00,153.0
2021-04-12 09:00:00,148.0
2021-04-12 10:00:00,149.0
2021-04-12 11:00:00,149.0
2021-04-12 12:00:00,149.0
2021-04-12 13:00:00,147.0
2021-04-12 14:00:00,148.0
2021-04-12 15:00:00,145.0
2021-04-12 16:00:00,146.0
2021-04-12 17:00:00,147.0
2021-04-12 18:00:00,148.0
2021-04-12 19:00:00,148.0
2021-04-12 20:00:00,146.0
2021-04-12 21:00:00,147.0
2021-04-12 22:00:00,148.0
2021-04-12 23:00:00,148.0
2021-04-13 00:00:00,148.0
