date,height
2021-04-12 01:00:00,182.0
2021-04-12 02:00:00,185.0
2021-04-12 03:00:00,188.0
2021-04-12 04:00:00,186.0
2021-04-12 05:00:00,186.0
2021-04-12 06:00:00,187.0
2021-04-12 07:00:00,183.0
2021-04-12 08:00:00,186.0
2021-04-12 09:00:00,182.0
2021-04-12 10:00:00,179.0
2021-04-12 11:00:00,175.0
2021-04-12 12:00:00,172.0
2021-04-12 13:00:00,168.0
2021-04-12 14:00:00,165.0
2021-04-12 15:00:00,161.0
2021-04-12 16:00:00,152.0
2021-04-12 17:00:00,150.0
2021-04-12 18:00:00,153.0
2021-04-12 19:00:00,154.0
2021-04-12 20:00:00,155.0
2021-04-12 21:00:00,151.0
2021-04-12 22:00:00,152.0
2021-04-12 23:00:00,156.0
2021-04-13 00:00:00,154.0
2021-04-13 01:00:00,153.0
2021-04-13 02:00:00,153.0
2021-04-13 03:00:00,152.0
2021-04-13 04:00:00,149.0
2021-04-13 05:00:00,150.0
2021-04-13 06:00:00,149.0
2021-04-13 07:00:00,151.0
2021-04-13 08:00:00,143.0
2021-04-13 09:00:00,144.0
2021-04-13 10:00:00,142.0
2021-04-13 11:00:00,144.0
2021-04-13 12:00:00,142.0
2021-04-13 13:00:00,145.0
2021-04-13 14:00:00,138.0
2021-04-13 15:00:00,139.0
2021-04-13 16:00:00,137.0
2021-04-13 17:00:00,138.0
2021-04-13 18:00:00,139.0
2021-04-13 19:00:00,139.0
2021-04-13 20:00:00,139.0
2021-04-13 21:00:00,142.0
2021-04-13 22:00:00,140.0
2021-04-13 23:00:00,141.0
2021-04-14 00:00:00,141.0
2021-04-14 01:00:00,140.0
2021-04-14 02:00:00,142.0
2021-04-14 03:00:00,142.0
2021-04-14 04:00:00,144.0
2021-04-14 05:00:00,143.0
2021-04-14 06:00:00,146.0
2021-04-14 07:00:00,147.0
2021-04-14 08:00:00,139.0
2021-04-14 09:00:00,139.0
2021-04-14 10:00:00,130.0
2021-04-14 11:00:00,109.0
2021-04-14 12:00:00,80.0
2021-04-14 13:00:00,83.0
2021-04-14 14:00:00,79.0
2021-04-14 15:00:00,79.0
2021-04-14 16:00:00,99.0
2021-04-14 17:00:00,112.0
2021-04-14 18:00:00,123.0
2021-04-14 19:00:00,125.0
2021-04-14 20:00:00,128.0
2021-04-14 21:00:00,129.0
2021-04-14 22:00:00,129.0
2021-04-14 23:00:00,130.0
2021-04-15 00:00:00,131.0
