date,height
2021-04-23 01:00:00,275.0
2021-04-23 02:00:00,241.0
2021-04-23 03:00:00,206.0
2021-04-23 04:00:00,191.0
2021-04-23 05:00:00,196.0
2021-04-23 06:00:00,190.0
2021-04-23 07:00:00,187.0
2021-04-23 08:00:00,183.0
2021-04-23 09:00:00,181.0
2021-04-23 10:00:00,238.0
2021-04-23 11:00:00,246.0
2021-04-23 12:00:00,250.0
2021-04-23 13:00:00,254.0
2021-04-23 14:00:00,259.0
2021-04-23 15:00:00,266.0
2021-04-23 16:00:00,273.0
2021-04-23 17:00:00,271.0
2021-04-23 18:00:00,266.0
2021-04-23 19:00:00,267.0
2021-04-23 20:00:00,266.0
2021-04-23 21:00:00,273.0
2021-04-23 22:00:00,273.0
2021-04-23 23:00:00,278.0
2021-04-24 00:00:00,280.0
2021-04-24 01:00:00,278.0
2021-04-24 02:00:00,236.0
2021-04-24 03:00:00,203.0
2021-04-24 04:00:00,184.0
2021-04-24 05:00:00,191.0
2021-04-24 06:00:00,218.0
2021-04-24 07:00:00,220.0
2021-04-24 08:00:00,215.0
2021-04-24 09:00:00,243.0
2021-04-24 10:00:00,297.0
2021-04-24 11:00:00,306.0
2021-04-24 12:00:00,308.0
2021-04-24 13:00:00,306.0
2021-04-24 14:00:00,306.0
2021-04-24 15:00:00,307.0
2021-04-24 16:00:00,312.0
2021-04-24 17:00:00,311.0
2021-04-24 18:00:00,306.0
2021-04-24 19:00:00,309.0
2021-04-24 20:00:00,313.0
2021-04-24 21:00:00,310.0
2021-04-24 22:00:00,306.0
2021-04-24 23:00:00,306.0
2021-04-25 00:00:00,308.0
2021-04-25 01:00:00,296.0
2021-04-25 02:00:00,273.0
2021-04-25 03:00:00,255.0
2021-04-25 04:00:00,256.0
2021-04-25 05:00:00,249.0
2021-04-25 06:00:00,253.0
2021-04-25 07:00:00,253.0
2021-04-25 08:00:00,259.0
2021-04-25 09:00:00,267.0
2021-04-25 10:00:00,274.0
2021-04-25 11:00:00,274.0
2021-04-25 12:00:00,279.0
2021-04-25 13:00:00,286.0
2021-04-25 14:00:00,287.0
2021-04-25 15:00:00,287.0
2021-04-25 16:00:00,287.0
2021-04-25 17:00:00,287.0
2021-04-25 18:00:00,286.0
2021-04-25 19:00:00,287.0
2021-04-25 20:00:00,287.0
2021-04-25 21:00:00,286.0
2021-04-25 22:00:00,286.0
2021-04-25 23:00:00,291.0
2021-04-26 00:00:00,295.0
