date,height
2021-04-12 01:00:00,510.0
2021-04-12 02:00:00,494.0
2021-04-12 03:00:00,479.0
2021-04-12 04:00:00,600.0
2021-04-12 05:00:00,725.0
2021-04-12 06:00:00,829.0
2021-04-12 07:00:00,881.0
2021-04-12 08:00:00,873.0
2021-04-12 09:00:00,867.0
2021-04-12 10:00:00,874.0
2021-04-12 11:00:00,882.0
2021-04-12 12:00:00,810.0
2021-04-12 13:00:00,785.0
2021-04-12 14:00:00,771.0
2021-04-12 15:00:00,691.0
2021-04-12 16:00:00,693.0
2021-04-12 17:00:00,636.0
2021-04-12 18:00:00,700.0
2021-04-12 19:00:00,704.0
2021-04-12 20:00:00,773.0
2021-04-12 21:00:00,794.0
2021-04-12 22:00:00,784.0
2021-04-12 23:00:00,594.0
2021-04-13 00:00:00,608.0
2021-04-13 01:00:00,626.0
2021-04-13 02:00:00,638.0
2021-04-13 03:00:00,648.0
2021-04-13 04:00:00,714.0
2021-04-13 05:00:00,797.0
2021-04-13 06:00:00,908.0
2021-04-13 07:00:00,888.0
2021-04-13 08:00:00,920.0
2021-04-13 09:00:00,853.0
2021-04-13 09:40:00,874.0
2021-04-13 17:00:00,578.0
2021-04-13 18:00:00,670.0
2021-04-13 19:00:00,778.0
2021-04-13 20:00:00,806.0
2021-04-13 21:00:00,829.0
2021-04-13 22:00:00,795.0
2021-04-13 23:00:00,626.0
2021-04-14 00:00:00,520.0
2021-04-14 01:00:00,516.0
2021-04-14 02:00:00,496.0
2021-04-14 03:00:00,491.0
2021-04-14 04:00:00,588.0
2021-04-14 05:00:00,645.0
2021-04-14 06:00:00,640.0
2021-04-14 07:00:00,678.0
2021-04-14 08:00:00,697.0
2021-04-14 09:00:00,620.0
2021-04-14 10:00:00,585.0
2021-04-14 11:00:00,568.0
2021-04-14 12:00:00,509.0
2021-04-14 13:00:00,539.0
2021-04-14 14:00:00,538.0
2021-04-14 15:00:00,535.0
2021-04-14 16:00:00,583.0
2021-04-14 17:00:00,638.0
2021-04-14 18:00:00,729.0
2021-04-14 19:00:00,739.0
2021-04-14 20:00:00,771.0
2021-04-14 21:00:00,751.0
2021-04-14 22:00:00,614.0
2021-04-14 23:00:00,566.0
2021-04-15 00:00:00,561.0
